"SampleID","SpotID","Pb207.Pb206","Pb207.Pb206_1s","Pb207.U235","Pb207.U235_1s","U238.Pb206","U238.Pb206_1s","Age206.238_Ma","Age206.238_Ma_1s","Age207.206_Ma","Age207.206_Ma_1s","Disc_per"
"GSWA_143747.1",30.1,0.098886328,0.001102119,NA,NA,3.489482261,0.052700657,1624.393295,21.98089681,1603.223286,20.78760238,-1.32046542
"GSWA_143747.1",50.1,0.100183405,0.000861141,NA,NA,3.484721273,0.045624261,1626.354779,19.04112504,1627.490815,15.9818027,0.069802914
"GSWA_143747.1",1.1,0.100554845,0.001390564,NA,NA,3.392719325,0.053916355,1665.216509,23.65469942,1634.368526,25.68918208,-1.887455731
"GSWA_143747.1",49.1,0.100559982,0.001686593,NA,NA,3.576053176,0.063095949,1589.538419,25.25252736,1634.463411,31.15602571,2.748607988
"GSWA_143747.1",72.1,0.100858681,0.002040917,NA,NA,3.309887797,0.060315913,1701.837744,27.70285294,1639.97109,37.56306871,-3.772423452
"GSWA_143747.1",56.1,0.105234071,0.000711594,NA,NA,3.354405541,0.042736627,1681.956692,19.07655347,1718.408244,12.42772935,2.121239348
"GSWA_143747.1",13.1,0.105961011,0.001635997,NA,NA,3.15886707,0.052683809,1772.952503,26.23669812,1731.050283,28.33104427,-2.420624124
"GSWA_143747.1",42.1,0.106524408,0.000729677,NA,NA,3.182083202,0.040469735,1761.633642,19.82600169,1740.775037,12.5539112,-1.198236731
"GSWA_143747.1",4.1,0.106966104,0.000697139,NA,NA,3.21508211,0.040197329,1745.793229,19.33436678,1748.354992,11.93327118,0.146524179
"GSWA_143747.1",16.1,0.107009979,0.000629314,NA,NA,3.114219878,0.037991075,1795.136539,19.32158056,1749.105848,10.76685424,-2.631669848
"GSWA_143747.1",6.1,0.107463362,0.000673619,NA,NA,3.14192957,0.038379337,1781.303046,19.21793283,1756.842606,11.46518832,-1.392295488
"GSWA_143747.1",65.1,0.107624758,0.000935814,NA,NA,3.194225092,0.043457218,1755.77167,21.16405479,1759.587071,15.898502,0.216834973
"GSWA_143747.1",63.1,0.108338219,0.000522223,NA,NA,3.125916895,0.037446392,1789.270756,18.91589573,1771.658983,8.800404435,-0.994083696
"GSWA_143747.1",22.1,0.108532414,0.000773175,NA,NA,3.105726336,0.041370454,1799.42017,21.16246421,1774.92794,13.00082585,-1.379899977
"GSWA_143747.1",67.1,0.108599529,0.000817109,NA,NA,3.039616147,0.047108475,1833.479029,25.07246533,1776.056041,13.72915166,-3.233174329
"GSWA_143747.1",64.1,0.108690418,0.000596218,NA,NA,3.204036995,0.038364523,1751.06319,18.55625302,1777.582371,10.00746123,1.491867931
"GSWA_143747.1",43.1,0.108703933,0.000669827,NA,NA,3.189472089,0.039215555,1758.061687,19.12612216,1777.809211,11.24125523,1.110778621
"GSWA_143747.1",8.1,0.108973319,0.001283729,NA,NA,3.194761623,0.052274275,1755.513544,25.513245,1782.323284,21.47873339,1.504201861
"GSWA_143747.1",41.1,0.109038622,0.000684033,NA,NA,3.284094037,0.039348512,1713.574711,18.22186969,1783.415494,11.43650476,3.916125185
"GSWA_143747.1",55.1,0.109098521,0.000907247,NA,NA,3.127223706,0.044140513,1788.617816,22.32339006,1784.416634,15.15826921,-0.235437297
"GSWA_143747.1",48.1,0.113228341,0.000582074,NA,NA,2.954592813,0.035596888,1879.238005,19.84843219,1851.863907,9.293613523,-1.47819166
"GSWA_143747.1",51.1,0.113324631,0.000729568,NA,NA,2.988010086,0.038364713,1860.981392,20.99021381,1853.400519,11.63649244,-0.409025097
"GSWA_143747.1",60.1,0.113709015,0.000882578,NA,NA,2.975634531,0.041142215,1867.70064,22.69351601,1859.518744,14.01902367,-0.44000075
"GSWA_143747.1",62.1,0.113997743,0.000515734,NA,NA,2.950463078,0.034312305,1881.519248,19.17185568,1864.097867,8.166750642,-0.934574357
"GSWA_143747.1",37.1,0.114369637,0.000781354,NA,NA,3.006687194,0.038965464,1850.932416,21.09010902,1869.975212,12.32392337,1.01834483
"GSWA_143747.1",44.1,0.115259281,0.000851026,NA,NA,2.975561789,0.040274118,1867.740279,22.20990571,1883.941115,13.29687679,0.859943824
"GSWA_143747.1",36.1,0.115283497,0.000533683,NA,NA,2.963237022,0.034713432,1874.480979,19.25166669,1884.319429,8.336415751,0.522122215
"GSWA_143747.1",46.1,0.121285841,0.000806106,NA,NA,2.819576051,0.037120139,1956.827706,22.47641309,1975.226871,11.84054949,0.931496296
"GSWA_143747.1",15.1,0.131463057,0.001193676,NA,NA,2.523774763,0.037906344,2151.665356,27.83593632,2117.600095,15.91476027,-1.60867302
"GSWA_143747.1",20.1,0.134415672,0.001121983,NA,NA,2.491154373,0.035621766,2175.576089,26.73118068,2156.446171,14.56717699,-0.887103874
"GSWA_143747.1",14.1,0.160848874,0.000704166,NA,NA,2.15227017,0.026724574,2459.949745,25.66081625,2464.603166,7.395310125,0.188810173
"GSWA_143747.1",24.1,0.167592021,0.009272877,NA,NA,2.167908036,0.040712708,2445.181503,38.82930744,2533.737482,92.82575947,3.495073183
"GSWA_143747.1",17.1,0.172996381,0.00052314,NA,NA,1.972574881,0.022773221,2643.602289,25.27944961,2586.845133,5.047001222,-2.194068558
"GSWA_143747.1",58.1,0.174872437,0.000788076,NA,NA,2.12823142,0.092924407,2483.007173,93.40477213,2604.831302,7.508336438,4.676852909
"GSWA_143747.1",69.1,0.194931454,0.000717747,NA,NA,1.868577433,0.022933641,2763.183424,27.86363834,2784.222175,6.032303873,0.75564198
"GSWA_143784.1",37.2,0.040732623,0.006568268,NA,NA,12.96496841,0.256052503,478.9747292,9.293636329,-304.3109245,412.5044134,257.3964951
"GSWA_143784.1",18.1,0.048160136,0.004650548,NA,NA,11.01382876,0.250694457,560.2368395,12.48596414,107.1429751,228.1192072,-422.8871413
"GSWA_143784.1",35.1,0.048595027,0.004784066,NA,NA,10.05999221,0.177169733,610.9131441,10.44047327,128.3377856,231.6548029,-376.0197015
"GSWA_143784.1",57.1,0.050549864,0.002508556,NA,NA,11.5018624,0.229556505,537.4288808,10.49220705,220.3566081,114.8157551,-143.8905216
"GSWA_143784.1",47.1,0.052675587,0.002207157,NA,NA,10.94637654,0.226689305,563.5424468,11.40110174,314.8485684,95.30765159,-78.98841011
"GSWA_143784.1",7.1,0.054336854,0.003268232,NA,NA,10.2838907,0.223134708,598.2107694,12.65812529,385.0369863,135.1213769,-55.364495
"GSWA_143784.1",11.1,0.054418709,0.002649654,NA,NA,12.21322359,0.183459775,507.3253807,7.436056297,388.4176285,109.3172316,-30.61337682
"GSWA_143784.1",42.2,0.054883629,0.007570576,NA,NA,10.81428089,0.765830269,570.1304066,41.4521704,407.4854873,308.6613025,-39.91428515
"GSWA_143784.1",20.2,0.055419769,0.00106385,NA,NA,12.92350144,0.241478191,480.4557138,8.809724376,429.1972791,42.79236563,-11.94286105
"GSWA_143784.1",52.1,0.055703813,0.00343035,NA,NA,11.22895284,0.182344037,549.9487898,8.69558057,440.5821992,137.0074298,-24.82319777
"GSWA_143784.1",65.1,0.055917282,0.001840619,NA,NA,12.0243312,0.259031757,514.9849599,10.88794675,449.0855527,73.12531127,-14.67413209
"GSWA_143784.1",39.1,0.055974274,0.002805895,NA,NA,9.75063724,0.161975945,629.3788244,10.12128287,451.3481541,111.3172315,-39.44420037
"GSWA_143784.1",69.1,0.056215967,0.002159044,NA,NA,12.38262658,0.793091199,500.6474388,32.87955514,460.9081853,85.14567907,-8.621945698
"GSWA_143784.1",42.1,0.056366012,0.001619884,NA,NA,11.3411464,0.240915347,544.7318526,11.32696462,466.8145919,63.64791373,-16.69126504
