"SampleID","SpotID","Pb207.Pb206","Pb207.Pb206_1s","Pb207.U235","Pb207.U235_1s","U238.Pb206","U238.Pb206_1s","Age206.238_Ma","Age206.238_Ma_1s","Age207.206_Ma","Age207.206_Ma_1s","Disc_per"
"GSWA_199423.1",36.1,0.06327185,0.001981748,NA,NA,10.52964345,0.166793603,584.8634646,8.992895628,717.3806801,66.50896816,18.47237027
"GSWA_199423.1",53.1,0.06348799,0.001664212,NA,NA,10.69467765,0.144315788,576.2297162,7.535682184,724.6178588,55.59641109,20.47812385
"GSWA_199423.1",2.1,0.063951797,0.001124888,NA,NA,10.34697071,0.110316438,594.7269536,6.119477117,740.0366193,37.2132438,19.63546965
"GSWA_199423.1",32.1,0.064046212,0.002148575,NA,NA,10.76661836,0.224727967,572.5454637,11.66842003,743.1569541,70.93784823,22.95766587
"GSWA_199423.1",64.1,0.06616271,0.002292598,NA,NA,10.65782636,0.167177468,578.1353957,8.80601356,811.5274881,72.46999388,28.75960406
"GSWA_199423.1",6.1,0.066877462,0.001118896,NA,NA,6.155120767,0.072715819,970.4684038,10.76198141,833.9598212,34.8660568,-16.36872415
"GSWA_199423.1",57.1,0.067570355,0.002141541,NA,NA,6.982191371,1.546523169,862.8535965,225.7731052,855.4035878,65.8246742,-0.870934931
"GSWA_199423.1",43.1,0.070971853,0.000724515,NA,NA,6.749187641,0.086890289,890.6744187,10.84036865,956.6028698,20.87007036,6.891935322
"GSWA_199423.1",24.1,0.071009117,0.003504875,NA,NA,8.738864841,0.135540734,698.4320027,10.41987179,957.675906,100.8902951,27.07010813
"GSWA_199423.1",46.1,0.071190086,0.001212818,NA,NA,5.901504191,0.367119493,1009.070881,61.66428992,962.8765259,34.79520514,-4.797536787
"GSWA_199423.1",39.1,0.071854143,0.002015533,NA,NA,5.736701,0.091756931,1035.848721,15.5355541,981.8121605,57.12410337,-5.503757463
"GSWA_199423.1",33.1,0.077061271,0.000499867,NA,NA,5.140071544,0.057953878,1145.975154,11.96133302,1122.775701,12.93271793,-2.066258947
"GSWA_199423.1",56.1,0.077537489,0.00710127,NA,NA,5.360130517,0.09464303,1102.727308,18.1923697,1135.047546,182.2677411,2.847478788
"GSWA_199423.1",29.1,0.077766599,0.001191257,NA,NA,5.418533272,0.423508438,1091.793486,84.59682559,1140.916896,30.45949954,4.305608066
"GSWA_199423.1",5.1,0.077977987,0.001228035,NA,NA,5.28371323,0.070411076,1117.369674,13.84087735,1146.31243,31.28994177,2.524857621
"GSWA_199423.1",62.1,0.078162906,0.000833718,NA,NA,5.234938142,0.070360132,1126.921063,14.07031485,1151.016925,21.17796735,2.09344112
"GSWA_199423.1",59.1,0.07840906,0.000786907,NA,NA,5.133874924,0.067830363,1147.242256,14.05610067,1157.256995,19.90793326,0.865385863
