"SampleID","SpotID","Crystallization_Age_Ma","Hf176_Hf177","Hf176_Hf177_1s","Lu176_Hf177","Yb176_Hf177","Hf176_Hf177_initial","eHf","eHf_1s"
"08YR10","08YR10 64",1194,0.282275,1.5e-05,0.000562,0.014885,0.282263,8.5,NA
"08YR10","08YR10 65",1186,0.282159,1.2e-05,0.000596,0.015118,0.282146,4.1,NA
"08YR10","08YR10 66",1217,0.282143,1.35e-05,0.000618,0.015501,0.282129,4.3,NA
"08YR10","08YR10 67",1132,0.281913,1.35e-05,0.000588,0.01572,0.2819,-5.8,NA
"08YR10","08YR10 68",984,0.282547,1.5e-05,0.001279,0.033446,0.282524,13,NA
"08YR10","08YR10 69",1063,0.28206,1.4e-05,0.000935,0.025267,0.282042,-2.3,NA
"08YR10","08YR10 70",1215,0.282043,1.65e-05,0.000606,0.014997,0.282029,0.7,NA
"08YR10","08YR10 71",1303,0.281447,1.55e-05,0.000458,0.011142,0.281436,-18.4,NA
"08YR10","08YR10 72",1498,0.281869,1.5e-05,0.001414,0.038789,0.281829,0,NA
"08YR10","08YR10 73",621,0.282664,1.7e-05,0.000142,0.003419,0.282662,9.8,NA
"08YR10","08YR10 74",1182,0.281946,1.9e-05,0.000454,0.012112,0.281936,-3.4,NA
"08YR10","08YR10 75",1175,0.282036,1.65e-05,0.000557,0.01404,0.282023,-0.4,NA
"08YR10","08YR10 76",682,0.282244,2e-05,0.000449,0.011505,0.282239,-3.8,NA
"08YR10","08YR10 79",2620,0.281198,1.45e-05,0.00039,0.009572,0.281178,2.5,NA
"08YR10","08YR10 80",503,0.282117,2.05e-05,0.00041,0.011292,0.282113,-12.2,NA
"08YR10","08YR10 81",1144,0.281994,1.4e-05,0.000428,0.011142,0.281984,-2.5,NA
"08YR10","08YR10 82",1144,0.282029,1.4e-05,0.000421,0.011532,0.28202,-1.3,NA
"08YR10","08YR10 83",2685,0.280863,2.25e-05,0.000714,0.018699,0.280827,-8.5,NA
"08YR10","08YR10 85",1156,0.282237,1.55e-05,0.000663,0.017232,0.282223,6.2,NA
"08YR10","08YR10 86",524,0.282133,1.35e-05,0.000399,0.010718,0.282129,-11.2,NA
"08YR10","08YR10 87",508,0.281837,2.35e-05,0.000285,0.007752,0.281834,-22,NA
"08YR10","08YR10 88",596,0.281965,1.7e-05,0.000357,0.008774,0.281961,-15.5,NA
"08YR10","08YR10 89",1135,0.282227,1.95e-05,0.000906,0.02281,0.282208,5.2,NA
"08YR10","08YR10 90",2686,0.281171,1.65e-05,0.001157,0.02911,0.281112,1.7,NA
"08YR10","08YR10 91",542,0.281922,1.6e-05,0.000667,0.017238,0.281915,-18.4,NA
"08YR10","08YR10 93",1144,0.282074,1.65e-05,0.000499,0.012755,0.282063,0.3,NA
"08YR10","08YR10 94",1172,0.281996,1.65e-05,0.000525,0.01379,0.281984,-1.9,NA
"08YR10","08YR10 95",527,0.281944,2e-05,0.000445,0.011937,0.28194,-17.8,NA
"08YR10","08YR10 96",595,0.282498,1.85e-05,0.00014,0.003706,0.282496,3.4,NA
"08YR10","08YR10 97",2941,0.281004,1.75e-05,0.000454,0.008987,0.280978,2.9,NA
"08YR10","08YR10 98",544,0.281934,1.45e-05,0.00046,0.012745,0.281929,-17.8,NA
"08YR10","08YR10 100",937,0.281981,1.45e-05,8.7e-05,0.00288,0.28198,-7.3,NA
"NX1-5","NX1-5 01",500,0.282009,1.4e-05,0.001517,0.060467,0.281994,-16.5,NA
"NX1-5","NX1-5 02",589,0.281771,1.15e-05,0.001557,0.06066,0.281754,-23,NA
"NX1-5","NX1-5 03",1582,0.281957,7.5e-06,0.001605,0.076956,0.281909,4.7,NA
"NX1-5","NX1-5 06",554,0.282605,1.25e-05,0.000866,0.033462,0.282596,6,NA
"NX1-5","NX1-5 07",678,0.282461,1.05e-05,0.001284,0.060375,0.282445,3.4,NA
"NX1-5","NX1-5 08",1098,0.282175,9.5e-06,0.000815,0.040875,0.282158,2.6,NA
"NX1-5","NX1-5 12",684,0.282354,9.5e-06,0.000556,0.027005,0.282347,0.1,NA
"NX1-5","NX1-5 13",1070,0.281988,1.15e-05,0.001976,0.081496,0.281948,-5.5,NA
"NX1-5","NX1-5 14",1515,0.282,7.5e-06,0.000652,0.030388,0.281981,5.7,NA
"NX1-5","NX1-5 15",1209,0.282113,1e-05,0.000913,0.040308,0.282092,2.8,NA
"NX1-5","NX1-5 16",1574,0.281681,1.15e-05,0.000876,0.037104,0.281655,-4.5,NA
"NX1-5","NX1-5 20",1140,0.281725,1.15e-05,0.000406,0.016754,0.281716,-12.1,NA
"NX1-5","NX1-5 22",1063,0.281981,1.2e-05,0.000932,0.043223,0.281962,-5.1,NA
"NX1-5","NX1-5 23",539,0.282264,1.15e-05,0.000664,0.031639,0.282257,-6.4,NA
"NX1-5","NX1-5 25",569,0.28219,1.15e-05,0.000294,0.01539,0.282187,-8.2,NA
"NX1-5","NX1-5 27",1799,0.281586,1.4e-05,0.001233,0.06107,0.281544,-3.3,NA
"NX1-5","NX1-5 30",1537,0.282029,1.35e-05,0.000969,0.043099,0.282001,6.9,NA
"NX1-5","NX1-5 31",3088,0.280959,1.2e-05,0.001667,0.083717,0.280861,2.1,NA
"NX1-5","NX1-5 32",683,0.282045,1.05e-05,0.001507,0.074255,0.282025,-11.4,NA
