"SampleID","SpotID","Crystallization_Age_Ma","Hf176_Hf177","Hf176_Hf177_1s","Lu176_Hf177","Yb176_Hf177","Hf176_Hf177_initial","eHf","eHf_1s"
194737,"194737-1.1",1765.547622,0.281477,9e-06,0.001359,0.067403,0.281431,-8.134151,0.336
194737,"194737-2.1",1718.722517,0.281543,1.1e-05,0.002426,0.135297,0.281463,-8.044074,0.385
194737,"194737-10.1",1721.373401,0.281494,9e-06,0.001203,0.060559,0.281454,-8.311712,0.3255
194737,"194737-11.1",1700.242228,0.281483,1.3e-05,0.000996,0.048376,0.28145,-8.927459,0.455
194737,"194737-14.1",1715.411411,0.281441,1.2e-05,0.001201,0.061875,0.281401,-10.320747,0.42
194776,"194776-01.1",1300.921304,0.281896,8e-06,0.002151,0.097811,0.281843,-4.024982,0.2975
194776,"194776-03.1",1306.997796,0.282041,8e-06,0.000677,0.030057,0.282024,2.535813,0.2975
194776,"194776-05.1",1312.972219,0.282112,8e-06,0.000966,0.042443,0.282088,4.931919,0.2835
194776,"194776-06.1",1288.957882,0.282112,1.2e-05,0.001513,0.055836,0.282075,3.935081,0.42
194776,"194776-08.1",1306.432154,0.281992,8e-06,0.000934,0.041698,0.281968,0.560716,0.3045
194776,"194776-10.1",1295.761089,0.281944,9e-06,0.00082,0.036521,0.281923,-1.276617,0.343
194776,"194776-12.1",1306.859085,0.281965,8e-06,0.000826,0.036513,0.281944,-0.293152,0.3045
194776,"194776-13.1",1299.515338,0.281955,1e-05,0.000767,0.032709,0.281936,-0.75807,0.35
194776,"194776-15.1",1309.592833,0.281922,6e-06,0.001607,0.065168,0.281882,-2.443002,0.2345
194776,"194776-17.1",1307.699758,0.281888,7e-06,0.000856,0.037199,0.281866,-3.032289,0.259
194776,"194776-19.1",1306.708125,0.281934,1.5e-05,0.000919,0.044815,0.281911,-1.477811,0.525
194776,"194776-20.1",1328.081518,0.281929,8e-06,0.000546,0.023219,0.281915,-0.855156,0.2905
194779,"194779-01.1",1294.642984,0.281922,6e-06,0.000378,0.015358,0.281912,-1.697861,0.2205
194779,"194779-02.1",1299.856182,0.281931,1e-05,0.000417,0.016217,0.28192,-1.296782,0.35
194779,"194779-03.1",1297.90157,0.281936,8e-06,0.000356,0.015126,0.281927,-1.110251,0.3045
194779,"194779-04.1",1235.098205,0.281947,8e-06,0.000259,0.007945,0.28194,-2.036443,0.308
194779,"194779-05.1",1292.363491,0.281951,7e-06,0.000373,0.013342,0.281941,-0.716159,0.252
194779,"194779-05.2",1294.468609,0.281933,7e-06,0.000327,0.013402,0.281924,-1.26793,0.2625
194779,"194779-07.1",1310.292499,0.28193,5e-06,0.000359,0.015087,0.281921,-1.049535,0.1855
194779,"194779-09.1",1222.722284,0.281968,8e-06,0.000403,0.016821,0.281958,-1.685329,0.2905
194779,"194779-11.1",1317.125517,0.281939,8e-06,0.000346,0.014358,0.28193,-0.56667,0.28
194779,"194779-13.1",1298.95909,0.281975,7e-06,0.000368,0.016149,0.281965,0.286133,0.245
194779,"194779-14.2",1272.818659,0.281964,4e-06,0.000394,0.017813,0.281954,-0.707313,0.161
194779,"194779-16.1",1299.001092,0.281987,5e-06,4e-04,0.014632,0.281977,0.685405,0.1785
194779,"194779-17.1",1237.84279,0.282021,6e-06,0.000403,0.015421,0.282011,0.52951,0.21
