"SampleID","SpotID","Crystallization_Age_Ma","Hf176_Hf177","Hf176_Hf177_1s","Lu176_Hf177","Yb176_Hf177","Hf176_Hf177_initial","eHf","eHf_1s"
183509,"183509-18.01",1183,0.282082,9e-06,0.000183,0.00933,0.282078,1.7,0.33
183509,"183509-21.01",1163,0.282105,9e-06,0.00149,0.072573,0.282072,1,0.31
183509,"183509-22.01",1114,0.281905,9e-06,0.000378,0.017214,0.281897,-6.3,0.3
183509,"183509-26.01",1170,0.282089,1.1e-05,0.000452,0.023991,0.282079,1.4,0.39
183509,"183509-28.01",1098,0.282072,1.6e-05,0.000941,0.030604,0.282053,-1.2,0.56
185339,"185339-03.01",1221,0.282043,9e-06,0.001105,0.059493,0.282018,0.4,0.33
185339,"185339-12.01",1220,0.282022,7e-06,0.000363,0.016839,0.282014,0.2,0.23
185339,"185339-14.01",1189,0.282059,1e-05,0.000698,0.030311,0.282043,0.6,0.34
185339,"185339-16.01",1222,0.282073,1.5e-05,0.00096,0.035973,0.282051,1.6,0.53
185339,"185339-18.01",1227,0.282042,1.2e-05,0.001671,0.081582,0.282003,0,0.42
185339,"185339-21.01",1223,0.282037,1.3e-05,0.001118,0.033346,0.282011,0.2,0.46
185339,"185339-23.01",1204,0.282046,8e-06,0.00041,0.019781,0.282037,0.7,0.27
185339,"185339-40.01",1191,0.282056,1.2e-05,0.000704,0.03597,0.28204,0.5,0.42
185339,"185339-45.01",1195,0.282035,1.1e-05,0.000687,0.034979,0.28202,-0.2,0.39
194767,"194767-4.1",1405,0.281992,2e-05,0.00068,0.021072,0.281974,3,0.7
194767,"194767-4.1R",1405,0.28188,2e-05,0.000823,0.024422,0.281858,-1.2,0.7
194767,"194767-5.1",1463,0.281903,2.4e-05,0.001303,0.04198,0.281867,0.5,0.84
194767,"194767-5.1R",1463,0.281889,3.6e-05,0.001066,0.030978,0.28186,0.2,1.26
194767,"194767-10.1",1381,0.281904,1.2e-05,0.000998,0.030933,0.281878,-1,0.42
194767,"194767-11.1C",1437,0.281902,3e-05,0.000985,0.030386,0.281875,0.2,1.05
194767,"194767-11R",1437,0.281862,3.6e-05,0.000773,0.023043,0.281841,-1,1.26
194767,"194767-13.1C",1421,0.281981,2.7e-05,0.001071,0.034411,0.281952,2.6,0.95
194767,"194767-13R",1421,0.281965,3.5e-05,0.00079,0.022388,0.281944,2.3,1.23
194767,"194767-15.1",1382,0.281939,1.3e-05,0.000929,0.029844,0.281915,0.3,0.46
194767,"194767-17.1C",1409,0.282016,2.7e-05,0.001012,0.03331,0.281989,3.6,0.95
194767,"194767-18.1",1398,0.281956,2.4e-05,0.000814,0.025389,0.281935,1.4,0.84
194764,"194764-1.1",1401,0.282036,9e-06,0.00101,0.033954,0.282009,4.1,0.3
194764,"194764-2.1",1404,0.281953,1e-05,0.000439,0.01534,0.281941,1.8,0.35
194764,"194764-3.1",1364,0.28204,1.8e-05,0.001026,0.045,0.282014,3.4,0.63
194764,"194764-4.1",1417,0.281908,1.5e-05,0.000545,0.021395,0.281893,0.4,0.53
194764,"194764-5.1",1396,0.282106,2e-05,0.00111,0.049878,0.282077,6.4,0.7
194764,"194764-6.1",1410,0.282091,1.8e-05,0.001418,0.062035,0.282053,5.9,0.63
194764,"194764-7.1",1399,0.282178,2.2e-05,0.002469,0.080783,0.282113,7.7,0.77
194764,"194764-8.1",1392,0.282098,1.3e-05,0.001359,0.056956,0.282062,5.8,0.46
194764,"194764-9.1",1399,0.282048,1.8e-05,0.000797,0.032372,0.282027,4.7,0.63
194764,"194764-10.1",1381,0.28206,2.4e-05,0.000925,0.042542,0.282036,4.6,0.84
194764,"194764-11.1",1396,0.282019,2.3e-05,0.001304,0.06175,0.281985,3.1,0.81
194764,"194764-13.1",1404,0.282023,1.8e-05,0.001365,0.05787,0.281987,3.4,0.63
194764,"194764-14.1",1431,0.28204,2.2e-05,0.000833,0.031337,0.282017,5.1,0.77
194764,"194764-15.1",1401,0.282161,1.6e-05,0.001494,0.06423,0.282121,8.1,0.56
194764,"194764-16.1",1406,0.282014,1.6e-05,0.000859,0.036343,0.281991,3.6,0.56
194764,"194764-17.1",1410,0.28211,1.6e-05,0.001037,0.03937,0.282082,6.9,0.56
194764,"194764-18.1",1396,0.281941,1.2e-05,0.000434,0.013314,0.28193,1.2,0.42
194764,"194764-19.1",1397,0.281911,1.5e-05,0.000639,0.025519,0.281894,0,0.53
194764,"194764-20.1",1401,0.282004,1.5e-05,0.000547,0.021532,0.28199,3.4,0.53
194765,"194765-3.2",1381,0.282175,3.2e-05,0.00119,0.041831,0.282144,8.4,1.12
194765,"194765-5.1C",1388,0.282004,1.7e-05,0.000453,0.01518,0.281992,3.2,0.6
194765,"194765-5R",1388,0.281914,1.5e-05,0.00035,0.009492,0.281905,0.1,0.53
194765,"194765-8.1C",1445,0.28191,1e-05,1.9e-05,0.000852,0.281909,1.6,0.34
194765,"194765-8R",1445,0.281996,2.4e-05,0.000706,0.021337,0.281977,4,0.84
194765,"194765-11.1",1402,0.28192,3.9e-05,0.000619,0.020553,0.281904,0.4,1.37
194765,"194765-12.1C",1390,0.282019,3.1e-05,0.000707,0.020831,0.282,3.6,1.09
194765,"194765-12R",1390,0.282026,3.8e-05,0.001537,0.047425,0.281986,3,1.33
194765,"194765-16.1",1366,0.282079,1e-05,0.001588,0.052892,0.282038,4.4,0.35
194765,"194765-18.1",1364,0.281944,8e-06,0.000739,0.025541,0.281925,0.3,0.27
194765,"194765-20.1C",1413,0.282042,1.8e-05,0.001529,0.053786,0.282001,4.1,0.63
194765,"194765-20R",1413,0.281934,2.3e-05,0.000501,0.012754,0.281921,1.2,0.81
194765,"194765-21.1C",1417,0.282077,1.4e-05,0.002029,0.073324,0.282023,5,0.49
194765,"194765-21R",1417,0.282031,1.2e-05,0.001073,0.033895,0.282002,4.2,0.42
194765,"194765-22.1C",1390,0.282089,1.5e-05,0.000692,0.024056,0.282071,6.1,0.53
194765,"194765-22R",1390,0.282061,2.1e-05,0.001452,0.047531,0.282023,4.4,0.74
194765,"194765-23.1R",1410,0.281968,1e-05,0.000801,0.029152,0.281947,2.1,0.34
194765,"194765-23C",1410,0.282,1.2e-05,0.001914,0.061576,0.281949,2.2,0.42
194765,"194765-25.1C",1418,0.281917,2.4e-05,0.000339,0.011059,0.281908,0.9,0.84
194765,"194765-25.1R",1418,0.281956,2.3e-05,0.000454,0.016058,0.281944,2.2,0.81
183496,"183496-01.01",1322,0.28207,6e-06,9e-04,0.038279,0.282048,3.7,0.21
183496,"183496-02.01",1330,0.2821,1.6e-05,0.000961,0.030501,0.282076,4.9,0.56
183496,"183496-03.01",1311,0.282059,9e-06,0.001055,0.044264,0.282033,2.9,0.32
183496,"183496-04.01",1342,0.282088,1e-05,0.00105,0.03756,0.282061,4.6,0.33
183496,"183496-05.01",1315,0.282059,9e-06,0.000881,0.036841,0.282037,3.2,0.32
183496,"183496-07.01",1299,0.282061,8e-06,0.000753,0.032314,0.282043,3,0.27
183496,"183496-09.02",1306,0.282108,9e-06,0.000678,0.028153,0.282091,4.9,0.31
183496,"183496-11.01",1319,0.282035,9e-06,0.000622,0.027561,0.28202,2.6,0.3
183496,"183496-14.02",1344,0.282086,1.1e-05,0.000783,0.035797,0.282066,4.9,0.39
