"SampleID","SpotID","Crystallization_Age_Ma","Hf176_Hf177","Hf176_Hf177_1s","Lu176_Hf177","Yb176_Hf177","Hf176_Hf177_initial","eHf","eHf_1s"
"BL3","JJBL3-06",2977,0.281953,8.8e-05,0.00204364,0.12327,0.281836326,34.2,3.08
"BL3","JJBL3-07",551,0.282146,1.6e-05,0.000916773,0.052804,0.282136531,-10.4,0.56
"BL3","JJBL3-08",3176,0.280788,1.3e-05,0.00133153,0.0485773,0.280706748,-1.4,0.46
"BL3","JJBL3-09",2539,0.28095,1e-05,0.00188607,0.117196,0.280858542,-10.8,0.35
"BL3","JJBL3-10",2680,0.280993,1.6e-05,0.000973608,0.0583582,0.2809431,-4.5,0.56
"BL3","JJBL3-11",1381,0.282324,1.2e-05,0.00161573,0.0996014,0.282281845,13.3,0.42
"BL3","JJBL3-12",470,0.282483,1.9e-05,0.00282967,0.18483,0.282458088,-0.8,0.67
"BL3","JJBL3-13",1919,0.281361,1.4e-05,0.000913508,0.0487009,0.281327714,-8.3,0.49
"BL3","JJBL3-14",541,0.282107,1.4e-05,0.000605546,0.0373824,0.282100859,-11.8,0.49
"BL3","JJBL3-15",688,0.282312,1.6e-05,0.000843128,0.055911,0.282301112,-1.5,0.56
"BL3","JJBL3-16",2224,0.281223,1.6e-05,0.000862307,0.0495083,0.281186481,-6.4,0.56
"BL3","JJBL3-17",1876,0.281467,1.7e-05,0.00170466,0.0704013,0.281406303,-6.5,0.6
"BL3","JJBL3-18",1056,0.282117,8e-06,0.000880559,0.0429702,0.282099486,-0.4,0.28
"BL3","JJBL3-19",2032,0.281335,7.6e-06,0.000871217,0.0434386,0.28130135,-6.7,0.27
"BL3","JJBL3-20",1868,0.28142,8.6e-06,0.00199851,0.0974051,0.281349149,-8.7,0.3
"BL3","JJBL3-21",1359,0.282171,1.3e-05,0.00238003,0.133197,0.282109906,6.7,0.46
"BL3","JJBL3-22",1272,0.282068,8.9e-06,0.00120393,0.0572591,0.282039098,2.3,0.31
"BL3","JJBL3-23",480,0.282306,7.5e-06,0.000336786,0.0171219,0.282302972,-6,0.26
"BL3","JJBL3-24",898,0.282334,8.2e-06,0.00108667,0.0458295,0.282315648,3.7,0.29
"BL3","JJBL3-25",504,0.282129,1e-05,0.00135107,0.0593126,0.282116241,-12.1,0.35
"BL3","JJBL3-26",436,0.281626,6.6e-06,0.00228907,0.142166,0.281607311,-31.6,0.23
"BL3","JJBL3-27",1128,0.281554,1.3e-05,0.00382276,0.215671,0.281472728,-21,0.46
"BL3","JJBL3-28",243,0.282113,9.6e-06,0.00142671,0.0822037,0.28210652,-18.2,0.34
"BL3","JJBL3-29",2031,0.281391,1.3e-05,0.00125134,0.0695174,0.281342692,-5.2,0.46
"BL3","JJBL3-30",2974,0.280868,1.2e-05,0.00192293,0.0814581,0.280758331,-4.3,0.42
"BL3","JJBL3-31",960,0.282151,1.3e-05,0.00104871,0.0514911,0.282132055,-1.4,0.46
"BL3","JJBL3-34",525,0.282076,1.5e-05,0.00179724,0.0685398,0.282058316,-13.7,0.53
"BL3","JJBL3-35",634,0.282385,8.6e-06,0.00136941,0.0525544,0.282368712,-0.3,0.3
"BL3","JJBL3-36",510,0.282166,1.1e-05,0.00150768,0.0623706,0.282151591,-10.7,0.39
"BL3","JJBL3-37",560,0.282249,1.7e-05,0.00210506,0.0877358,0.2822269,-7,0.6
"BL3","JJBL3-38",710,0.282038,1.5e-05,0.0013094,0.0516175,0.282020546,-10.9,0.53
"BL3","JJBL3-39",529,0.282091,9.6e-06,0.000484902,0.0154064,0.282086192,-12.6,0.34
"BL3","JJBL3-40",2880,0.281144,1.5e-05,0.00192729,0.0738473,0.281037651,3.5,0.53
"BL3","JJBL3-41",400,0.282294,2.1e-05,0.00388933,0.194918,0.282264877,-9.2,0.74
"BL3","JJBL3-42",2013,0.281528,1e-05,0.00158069,0.0545983,0.281467529,-1.2,0.35
"BL3","JJBL3-43",735,0.281567,1.3e-05,0.00208162,0.0871189,0.281538269,-27.5,0.46
"BL3","JJBL3-45",3054,0.280858,2.4e-05,0.000627445,0.0251212,0.280821225,-0.2,0.84
"BL3","JJBL3-46",1129,0.282037,2.2e-05,0.00157488,0.0607891,0.282003488,-2.2,0.77
"BL3","JJBL3-48",1466,0.28183,1.2e-05,0.00117988,0.0446908,0.281797296,-1.9,0.42
"BL3","JJBL3-49",1948,0.28148,1.7e-05,0.000539348,0.019944,0.281460045,-3,0.6
"BL3","JJBL3-50",2242,0.281339,1.6e-05,0.000700038,0.0228917,0.281309109,-1.6,0.56
"BL3","JJBL3-51",735,0.282369,1.3e-05,0.000585297,0.0206949,0.282360922,1.7,0.46
"BL3","JJBL3-52",590,0.282107,9.9e-06,0.0015867,0.0628638,0.282089444,-11.2,0.35
"BL3","JJBL3-53",123,0.282363,3.4e-05,0.00620402,0.287393,0.282348752,-12.3,1.19
"BL3","JJBL3-54",2511,0.281167,1.2e-05,0.00056719,0.0204666,0.281139807,-1.4,0.42
"BL3","JJBL3-55",1109,0.282095,1.6e-05,0.00151324,0.056494,0.282063376,-0.5,0.56
"BL3","JJBL3-56",1154,0.282096,8.7e-06,0.00132678,0.0461337,0.282067135,0.6,0.3
"BL3","JJBL3-57",656,0.281441,3.6e-05,0.00439979,0.204058,0.281386841,-34.6,1.26
"CRF47","JJVCRF47-01",2189,0.281395,1.9e-05,0.000590431,0.0209412,0.281370397,-0.6,0.67
"CRF47","JJVCRF47-02",601,0.2826,1.6e-05,0.0012116,0.0459481,0.282586343,6.7,0.56
"CRF47","JJVCRF47-03",2747,0.280908,9.4e-06,0.000466752,0.0138602,0.280883464,-5.1,0.33
"CRF47","JJVCRF47-04",1094,0.2823,9.4e-06,0.000510106,0.0159273,0.282289485,7.2,0.33
"CRF47","JJVCRF47-05",1983,0.281309,1.2e-05,0.000557635,0.0203242,0.281287991,-8.3,0.42
"CRF47","JJVCRF47-06",2661,0.281013,1.3e-05,0.000662553,0.0277994,0.280979289,-3.7,0.46
"CRF47","JJVCRF47-07",2371,0.28111,1.7e-05,0.000596046,0.02116,0.281083052,-6.7,0.6
"CRF47","JJVCRF47-08",517,0.281777,1.4e-05,0.000280889,0.0095541,0.281774279,-23.9,0.49
"CRF47","JJVCRF47-09",826,0.282472,1.3e-05,0.00103556,0.0397427,0.282455924,7.1,0.46
"CRF47","JJVCRF47-10",773,0.282451,1.1e-05,0.00237381,0.100168,0.28241653,4.5,0.39
"CRF47","JJVCRF47-11",2797,0.28082,1.7e-05,0.000547391,0.0190448,0.280790688,-7.2,0.6
"CRF47","JJVCRF47-12",1897,0.281395,1.5e-05,0.000350544,0.0118035,0.281382376,-6.9,0.53
"CRF47","JJVCRF47-13",1725,0.281427,1.5e-05,0.000737609,0.0267429,0.281402884,-10.1,0.53
"CRF47","JJVCRF47-14",862,0.282306,1.3e-05,0.00109093,0.0476244,0.28228832,1.9,0.46
"CRF47","JJVCRF47-15",2715,0.281101,1.6e-05,0.000714439,0.0255818,0.281063893,0.6,0.56
"CRF47","JJVCRF47-16",534,0.282233,9.9e-06,0.000999491,0.0372038,0.282222996,-7.7,0.35
"CRF47","JJVCRF47-17",520,0.282107,1.2e-05,0.000748882,0.0285414,0.282099702,-12.3,0.42
"CRF47","JJVCRF47-18",2744,0.281004,1.1e-05,0.00101893,0.0366428,0.280950498,-2.8,0.39
"CRF47","JJVCRF47-19",1567,0.281504,1.3e-05,0.000934782,0.0359347,0.281476278,-11,0.46
"CRF47","JJVCRF47-20",2088,0.281345,1.1e-05,0.000685935,0.0253565,0.281317762,-4.8,0.39
"CRF47","JJVCRF47-21",1657,0.281504,8.4e-06,0.000845091,0.0311089,0.281477476,-9,0.29
"CRF47","JJVCRF47-22",908,0.282207,9.7e-06,0.000726295,0.0245612,0.282194596,-0.4,0.34
"CRF47","JJVCRF47-23",775,0.282566,9.8e-06,0.0024166,0.0940769,0.282530817,8.6,0.34
"CRF47","JJVCRF47-24",3382,0.281139,1.4e-05,0.00494859,0.190997,0.280816817,7.4,0.49
"CRF47","JJVCRF47-25",1278,0.282066,8.1e-06,0.00090311,0.0309759,0.282044216,2.6,0.28
"CRF47","JJVCRF47-26",3116,0.280912,1.2e-05,0.000562494,0.0174599,0.280878343,3.3,0.42
"CRF47","JJVCRF47-27",531,0.282238,1.5e-05,0.00161555,0.0628581,0.282221921,-7.8,0.53
"CRF47","JJVCRF47-28",1942,0.281283,8.6e-06,0.00058535,0.0208916,0.281261411,-10.2,0.3
"CRF47","JJVCRF47-29",508,0.282167,9.8e-06,0.0025244,0.112349,0.28214297,-11.1,0.34
"CRF47","JJVCRF47-29",520,0.282125,1.5e-05,0.00164978,0.0698673,0.282108923,-12,0.53
"CRF47","JJVCRF47-30",1507,0.282176,9.2e-06,0.000795132,0.0336412,0.282153335,11.6,0.32
"CRF47","JJVCRF47-31",713,0.281641,2.1e-05,0.000392438,0.016086,0.281635747,-24.5,0.74
"CRF47","JJVCRF47-32",1197,0.282526,1e-05,0.00124333,0.0531906,0.282497932,16.9,0.35
"CRF47","JJVCRF47-33",2519,0.282038,1.1e-05,0.000792184,0.0268557,0.281999896,29.3,0.39
"CRF47","JJVCRF47-34",2030,0.281082,1.4e-05,0.000669478,0.0260499,0.281056168,-15.4,0.49
"CRF47","JJVCRF47-35",916,0.281428,1.4e-05,0.000793161,0.0301956,0.281414334,-27.8,0.49
"CRF47","JJVCRF47-37",618,0.282401,1.3e-05,0.000793666,0.0341412,0.2823918,0.2,0.46
"CRF47","JJVCRF47-38",471,0.281866,1.5e-05,0.000206234,0.00764202,0.28186418,-21.8,0.53
"CRF47","JJVCRF47-39",654,0.282509,9.6e-06,0.000652599,0.0279467,0.282500991,4.8,0.34
"CRF47","JJVCRF47-40",900,0.282084,1.3e-05,0.00047688,0.0204613,0.282075928,-4.8,0.46
"CRF47","JJVCRF47-41",522,0.281735,1.2e-05,0.000291916,0.0104308,0.281732144,-25.3,0.42
"CRF47","JJVCRF47-42",2558,0.281191,1.3e-05,0.000318959,0.0100888,0.281175415,0.9,0.46
"CRF47","JJVCRF47-43",2785,0.281062,1.7e-05,0.00147823,0.0597207,0.280983191,-0.7,0.6
"CRF47","JJVCRF47-44",1125,0.281683,1.9e-05,0.00234814,0.11016,0.281633213,-15.4,0.67
"CRF47","JJVCRF47-45",2717,0.281002,1.5e-05,0.00103359,0.0421663,0.280948276,-3.5,0.53
"CRF77","CRF77-01",904,0.282133,1.1e-05,0.000884287,0.000884287,0.282117965,-3.2,0.39
"CRF77","CRF77-03",1118,0.282132,9.9e-06,0.000722308,0.000722308,0.282116781,1.6,0.35
"CRF77","CRF77-04",1044,0.282092,8.2e-06,0.000580137,0.000580137,0.282080594,-1.4,0.29
"CRF77","CRF77-05",1067,0.282217,8.8e-06,0.00109578,0.00109578,0.282194976,3.2,0.31
"CRF77","CRF77-06",932,0.282263,1.2e-05,0.00088037,0.00088037,0.282247564,2,0.42
"CRF77","CRF77-07",519,0.282127,1.2e-05,0.00254431,0.00254431,0.282102253,-12.3,0.42
"CRF77","CRF77-08",1144,0.282138,8.5e-06,0.00227032,0.00227032,0.282089041,1.2,0.3
"CRF77","CRF77-09",946,0.282136,9.5e-06,0.000861146,0.000861146,0.282120672,-2.1,0.33
"CRF77","CRF77-10",1151,0.28226,1.2e-05,0.00186841,0.00186841,0.282219459,6,0.42
"CRF77","CRF77-11",1017,0.282262,1e-05,0.00265951,0.00265951,0.282211076,2.7,0.35
"CRF77","CRF77-12",1516,0.282159,1.2e-05,0.00502408,0.00502408,0.282014925,6.9,0.42
"CRF77","CRF77-13",1481,0.282179,2.8e-05,0.0118859,0.0118859,0.281846128,0.1,0.98
"CRF77","CRF77-14",1046,0.282163,9.3e-06,0.000995099,0.000995099,0.282143397,0.9,0.33
"CRF77","CRF77-15",916,0.282103,1.1e-05,0.00136559,0.00136559,0.282079471,-4.3,0.39
"CRF77","CRF77-16",1066,0.282228,1.6e-05,0.00196193,0.00196193,0.282188605,3,0.56
"CRF77","CRF77-17",1526,0.282186,1.6e-05,0.00140745,0.00140745,0.282145369,11.8,0.56
"CRF77","CRF77-18",807,0.282195,1.5e-05,0.00263153,0.00263153,0.282155094,-4,0.53
"CRF77","CRF77-19",423,0.282417,1.4e-05,0.00108805,0.00108805,0.282408382,-3.6,0.49
"CRF77","CRF77-20",1001,0.282215,1.1e-05,0.00190483,0.00190483,0.282179105,1.2,0.39
"CRF77","CRF77-21",711,0.282094,1.4e-05,0.00161409,0.00161409,0.282072454,-9.1,0.49
"CRF77","CRF77-22",1020,0.282079,1.5e-05,0.000858501,0.000858501,0.282062512,-2.5,0.53
"CRF77","CRF77-23",1259,0.282014,1.3e-05,0.000770999,0.000770999,0.281995682,0.4,0.46
"CRF77","CRF77-24",1020,0.282068,1.4e-05,0.00231877,0.00231877,0.282023468,-3.9,0.49
"CRF77","CRF77-25",924,0.282256,1e-05,0.00210475,0.00210475,0.282219415,0.9,0.33
"CRF77","CRF77-27",812,0.282162,1.7e-05,0.00188275,0.00188275,0.282133271,-4.7,0.6
"CRF77","CRF77-28",1524,0.282189,1e-05,0.00141724,0.00141724,0.28214814,11.8,0.34
"CRF77","CRF77-30",844,0.281991,1.3e-05,0.00147758,0.00147758,0.281967558,-9.8,0.46
"CRF77","CRF77-33",980,0.282159,9e-06,0.00069052,0.00069052,0.282146263,-0.5,0.32
"CRF77","CRF77-34",977,0.282145,1.4e-05,0.00108607,0.00108607,0.282125029,-1.3,0.49
"CRF77","CRF77-37",1072,0.282165,1.3e-05,0.00161805,0.00161805,0.282132325,1.1,0.46
"CRF77","CRF77-38",484,0.282524,1e-05,0.0013649,0.0013649,0.282511624,1.4,0.35
"CRF77","CRF77-39",919,0.282099,1.4e-05,0.00152494,0.00152494,0.282072638,-4.4,0.49
"CRF77","CRF77-42",1219,0.282021,3e-05,0.00354311,0.00354311,0.281939527,-2.4,1.05
"CRF77","CRF77-44",873,0.282176,8e-06,0.00163996,0.00163996,0.282149081,-2.8,0.26
"CRF77","CRF77-45",262,0.282883,1.7e-05,0.00133794,0.00133794,0.282876446,9.5,0.6
"CRF77","CRF77-46",1135,0.282317,1.6e-05,0.00161096,0.00161096,0.282282536,7.8,0.56
"CRF77","CRF77-47",1139,0.282052,1.3e-05,0.00147951,0.00147951,0.282020236,-1.4,0.46
"CRF77","CRF77-52",782,0.282088,0.00014,0.00371695,0.00371695,0.282033394,-8.9,4.9
"CRF77","CRF77-55",930,0.282271,1e-05,0.00100904,0.00100904,0.282253346,2.2,0.35
"CRF77","CRF77-56",427,0.282387,1.9e-05,0.00195174,0.00195174,0.282371395,-4.8,0.67
"CRF77","CRF77-60",815,0.282275,9e-06,0.00188002,0.00188002,0.282246206,-0.6,0.32
"CRF77","CRF77-61",942,0.282139,1.3e-05,0.00114056,0.00114056,0.282118785,-2.3,0.46
"CRF77","CRF77-62",780,0.282122,1e-05,0.00120365,0.00120365,0.282104363,-6.4,0.35
"CRF77","CRF77-64",977,0.282096,1e-05,0.00129171,0.00129171,0.282072248,-3.2,0.35
"CRF77","CRF77-65",886,0.282063,1.1e-05,0.000235016,0.000235016,0.282059084,-5.7,0.39
"CRF77","CRF77-68",1082,0.282123,3.2e-05,0.00147769,0.00147769,0.282092878,-0.1,1.12
"CRF77","CRF77-69",1146,0.282237,1.4e-05,0.00246848,0.00246848,0.282183674,4.6,0.49
"CRF77","CRF77-70",808,0.282187,1.5e-05,0.00100345,0.00100345,0.282171764,-3.4,0.53
"CRF77","CRF77-73",842,0.282016,1.6e-05,0.00127691,0.00127691,0.28199579,-8.9,0.56
